project_id,state,district,project_type,land_area_hectares,affected_families,compensation_status,legal_dispute,approval_stage,rehabilitation_progress_pct,stakeholder_responsiveness,historical_dept_performance_score,months_since_initiation,notification_delay,approval_delay,compensation_delay,possession_delay,delay_label
LA-3599,Maharashtra,Mumbai,Airport,81.4,30,Paid,No,Notification,78.7,Low,69.7360934535619,22.9,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3600,Uttar Pradesh,Varanasi,Metro,175.27,294,Pending,Yes,Compensation,73.0,Low,28.703653756455964,15.0,Delayed,Delayed,Delayed,On-Time,Delayed
LA-3601,Madhya Pradesh,Gwalior,Metro,171.43,191,Partially Paid,No,Compensation,66.7,High,76.70700182970202,10.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3602,Delhi,New Delhi,Irrigation,223.38,282,Paid,Yes,Possession,49.7,Medium,64.10757550279293,50.3,Delayed,On-Time,On-Time,On-Time,Delayed
LA-3603,Karnataka,Bengaluru,Airport,148.93,275,Partially Paid,No,Notification,78.0,Low,74.2442436849081,18.0,Delayed,Delayed,On-Time,On-Time,On-Time
LA-3604,Maharashtra,Mumbai,Industrial Corridor,104.58,235,Pending,No,Compensation,86.2,High,72.51190026840558,42.7,Delayed,On-Time,Delayed,On-Time,On-Time
LA-3605,Delhi,North Delhi,Metro,143.86,290,Partially Paid,Yes,Approval,82.8,Low,69.73896511743986,17.9,Delayed,Delayed,Delayed,Delayed,Delayed
LA-3606,Rajasthan,Udaipur,Irrigation,31.74,65,Paid,No,Possession,59.9,High,59.04230183848209,16.8,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3607,Delhi,New Delhi,Power Project,136.84,223,Paid,No,Approval,68.5,High,59.207869643921995,19.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3608,Maharashtra,Nagpur,Highway,152.27,333,Paid,Yes,Compensation,89.0,High,64.18559423717143,35.2,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3609,Karnataka,Bengaluru,Railway,80.43,153,Paid,No,Approval,33.1,Medium,67.57209785671442,17.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3610,Delhi,New Delhi,Metro,86.93,138,Paid,No,Notification,54.5,Low,58.639992645976896,26.8,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3611,Bihar,Muzaffarpur,Power Project,68.69,100,Paid,No,Compensation,62.9,Medium,79.14404611635888,60.0,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3612,Delhi,New Delhi,Power Project,78.67,290,Pending,No,Notification,61.6,High,60.0823543842504,13.3,On-Time,On-Time,Delayed,Delayed,Delayed
LA-3613,Maharashtra,Nashik,Metro,94.49,155,Partially Paid,No,Compensation,36.9,High,50.302231418501286,18.3,On-Time,On-Time,Delayed,Delayed,On-Time
LA-3614,Karnataka,Hubballi,Industrial Corridor,101.39,196,Paid,Yes,Possession,90.8,Medium,73.92853318974626,39.9,Delayed,Delayed,On-Time,On-Time,Delayed
LA-3615,Maharashtra,Pune,Highway,42.53,135,Partially Paid,Yes,Possession,82.0,Medium,93.21745261005677,35.9,Delayed,Delayed,On-Time,Delayed,Delayed
LA-3616,Uttar Pradesh,Agra,Railway,48.97,124,Partially Paid,No,Approval,86.3,Medium,47.48671857174524,18.8,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3617,Gujarat,Ahmedabad,Metro,128.86,207,Paid,No,Possession,43.3,High,63.12026162831963,43.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3618,Maharashtra,Aurangabad,Railway,107.93,166,Paid,Yes,Approval,76.0,Medium,80.95850409994289,17.0,Delayed,On-Time,Delayed,Delayed,On-Time
LA-3619,Bihar,Bhagalpur,Airport,45.46,128,Paid,No,Possession,31.2,Low,73.54757563467446,24.8,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3620,Maharashtra,Pune,Power Project,76.11,144,Partially Paid,No,Possession,40.3,Medium,74.31860588198512,34.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3621,Tamil Nadu,Chennai,Power Project,243.67,237,Paid,No,Notification,87.5,Medium,65.45727207011437,60.0,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3622,Bihar,Gaya,Metro,10.34,17,Paid,No,Approval,46.9,Low,25.1299642164568,52.0,On-Time,Delayed,On-Time,Delayed,Delayed
LA-3623,Gujarat,Ahmedabad,Metro,5.19,5,Paid,No,Approval,20.7,Medium,68.86778574377367,18.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3624,Bihar,Muzaffarpur,Airport,10.59,68,Partially Paid,No,Possession,51.2,Medium,70.602239754457,38.6,On-Time,On-Time,Delayed,Delayed,Delayed
LA-3625,Gujarat,Ahmedabad,Industrial Corridor,304.28,414,Partially Paid,No,Approval,57.0,Medium,81.88758952593845,45.0,On-Time,On-Time,Delayed,Delayed,Delayed
LA-3626,West Bengal,Siliguri,Metro,35.09,123,Paid,No,Compensation,66.3,High,53.73548453295154,10.9,Delayed,On-Time,On-Time,Delayed,On-Time
LA-3627,Uttar Pradesh,Kanpur,Power Project,65.9,147,Paid,No,Compensation,83.7,Medium,90.2422935863654,30.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3628,Karnataka,Mangaluru,Railway,121.82,126,Partially Paid,Yes,Possession,32.7,Low,60.34331202138549,14.0,On-Time,Delayed,Delayed,Delayed,Delayed
LA-3629,Rajasthan,Kota,Highway,116.45,95,Pending,No,Possession,66.2,High,57.76043943298398,27.3,Delayed,On-Time,On-Time,On-Time,Delayed
LA-3630,Gujarat,Surat,Irrigation,69.28,117,Pending,No,Approval,86.9,Low,54.188506301772804,42.7,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3631,Madhya Pradesh,Jabalpur,Railway,200.27,258,Pending,No,Compensation,57.1,Medium,80.69492923544414,4.1,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3632,Karnataka,Bengaluru,Industrial Corridor,140.17,135,Paid,No,Possession,76.4,High,48.56011348373296,55.1,Delayed,On-Time,On-Time,On-Time,Delayed
LA-3633,Delhi,North Delhi,Highway,50.81,168,Paid,No,Possession,20.8,Medium,74.47889618442738,53.4,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3634,Uttar Pradesh,Prayagraj,Railway,36.59,70,Partially Paid,No,Notification,48.5,High,52.886512779093,39.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3635,Karnataka,Hubballi,Railway,93.39,196,Paid,No,Approval,34.2,Low,64.33762857813097,15.7,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3636,Karnataka,Hubballi,Airport,144.62,329,Paid,Yes,Approval,80.4,Medium,42.130189152630834,50.2,Delayed,Delayed,On-Time,On-Time,On-Time
LA-3637,West Bengal,Kolkata,Irrigation,247.26,328,Paid,No,Approval,82.5,Low,76.78065064070353,35.2,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3638,Tamil Nadu,Chennai,Industrial Corridor,104.38,199,Paid,No,Notification,63.3,Medium,62.749395913852574,60.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3639,West Bengal,Howrah,Power Project,63.71,120,Paid,No,Compensation,18.2,Medium,73.36145431206882,18.7,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3640,Karnataka,Bengaluru,Airport,189.01,364,Pending,Yes,Compensation,82.8,Low,62.316215063196594,6.7,Delayed,Delayed,On-Time,On-Time,On-Time
LA-3641,Maharashtra,Nashik,Highway,172.65,199,Paid,No,Compensation,88.7,High,72.91621864087242,21.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3642,Uttar Pradesh,Prayagraj,Irrigation,139.2,215,Paid,No,Compensation,78.7,Medium,64.30835709578264,28.7,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3643,Tamil Nadu,Salem,Power Project,30.56,26,Paid,Yes,Notification,66.5,High,76.10958573287769,26.8,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3644,Madhya Pradesh,Bhopal,Airport,66.24,153,Pending,No,Possession,97.5,Low,73.00679211380061,13.5,On-Time,Delayed,Delayed,On-Time,On-Time
LA-3645,Delhi,North Delhi,Irrigation,72.85,151,Partially Paid,No,Possession,93.8,Medium,67.94363568407744,20.7,On-Time,Delayed,On-Time,Delayed,On-Time
LA-3646,Gujarat,Rajkot,Industrial Corridor,139.25,282,Paid,No,Compensation,81.4,Low,51.497804282091565,20.1,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3647,West Bengal,Siliguri,Metro,14.8,81,Paid,No,Possession,71.7,Low,58.43913666722361,22.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3648,Rajasthan,Jaipur,Metro,62.4,166,Partially Paid,Yes,Notification,63.4,High,53.41681136992163,37.4,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3649,Gujarat,Rajkot,Highway,85.1,154,Paid,No,Possession,90.7,High,86.43041924709811,3.6,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3650,Rajasthan,Kota,Metro,70.96,90,Pending,Yes,Notification,32.1,Medium,76.70538273794148,23.9,Delayed,On-Time,On-Time,Delayed,Delayed
LA-3651,Uttar Pradesh,Agra,Airport,230.83,473,Partially Paid,No,Approval,56.4,Medium,65.56622388798205,26.2,On-Time,On-Time,Delayed,On-Time,Delayed
LA-3652,Gujarat,Surat,Highway,162.11,292,Paid,No,Approval,62.1,High,56.567754063510456,8.6,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3653,Gujarat,Rajkot,Power Project,161.84,132,Pending,No,Compensation,61.6,High,53.153431183775155,31.9,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3654,Delhi,South Delhi,Industrial Corridor,58.9,79,Paid,Yes,Approval,58.1,Medium,66.83712741572606,26.4,On-Time,Delayed,Delayed,On-Time,Delayed
LA-3655,Tamil Nadu,Madurai,Highway,95.14,211,Paid,No,Compensation,66.3,High,92.64814380594049,49.6,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3656,Gujarat,Rajkot,Power Project,41.8,97,Paid,No,Approval,87.1,Low,65.08895747146768,10.9,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3657,Tamil Nadu,Salem,Highway,42.84,112,Pending,No,Possession,57.6,Low,83.0288037949822,8.3,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3658,Bihar,Muzaffarpur,Railway,163.09,372,Paid,No,Compensation,39.8,Medium,69.13495185101777,59.7,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3659,Uttar Pradesh,Prayagraj,Railway,145.59,135,Paid,No,Approval,50.9,High,73.43861255547279,15.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3660,Karnataka,Hubballi,Highway,39.33,27,Paid,Yes,Approval,64.8,High,57.8612404000973,43.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3661,Rajasthan,Jaipur,Irrigation,90.82,62,Pending,Yes,Possession,35.2,Medium,62.04398746084304,22.0,Delayed,Delayed,Delayed,Delayed,Delayed
LA-3662,Bihar,Gaya,Metro,22.15,79,Paid,Yes,Approval,54.9,Low,52.53791142726901,22.9,On-Time,Delayed,On-Time,Delayed,On-Time
LA-3663,Uttar Pradesh,Agra,Railway,120.51,300,Paid,No,Compensation,59.2,High,69.56875509620234,14.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3664,Karnataka,Hubballi,Irrigation,38.53,114,Partially Paid,No,Compensation,38.4,High,61.34865871169077,19.5,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3665,Madhya Pradesh,Bhopal,Irrigation,91.0,85,Partially Paid,No,Approval,84.3,High,70.39828349849103,8.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3666,Maharashtra,Mumbai,Industrial Corridor,242.39,499,Pending,No,Approval,80.7,Medium,50.22185182068858,8.3,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3667,Uttar Pradesh,Agra,Power Project,34.46,157,Paid,No,Compensation,60.0,Medium,71.8359142174407,10.8,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3668,Karnataka,Mangaluru,Airport,107.19,182,Pending,No,Approval,89.6,High,67.5335433864367,26.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3669,Karnataka,Mangaluru,Railway,81.77,234,Paid,No,Approval,34.9,Medium,67.05304426912679,28.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3670,Maharashtra,Mumbai,Highway,31.92,123,Paid,No,Notification,39.1,Medium,70.8406369981229,27.6,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3671,Madhya Pradesh,Bhopal,Metro,47.86,92,Pending,Yes,Approval,64.7,Medium,61.435986763945614,41.4,Delayed,Delayed,Delayed,Delayed,On-Time
LA-3672,Gujarat,Surat,Airport,113.5,174,Partially Paid,No,Approval,47.1,Medium,95.0,33.8,On-Time,On-Time,Delayed,On-Time,Delayed
LA-3673,Karnataka,Bengaluru,Power Project,72.04,56,Partially Paid,Yes,Possession,77.7,Low,72.02668599318208,8.8,On-Time,Delayed,Delayed,On-Time,Delayed
LA-3674,Uttar Pradesh,Prayagraj,Irrigation,204.27,321,Pending,No,Compensation,71.2,Medium,66.5766796568056,5.9,On-Time,On-Time,Delayed,On-Time,Delayed
LA-3675,Bihar,Gaya,Power Project,117.19,177,Partially Paid,No,Possession,34.4,Medium,76.12961304247786,35.6,Delayed,On-Time,On-Time,On-Time,Delayed
LA-3676,Maharashtra,Nashik,Railway,36.72,65,Paid,Yes,Notification,56.2,Low,57.18110461025314,9.0,On-Time,Delayed,Delayed,Delayed,On-Time
LA-3677,Gujarat,Surat,Power Project,149.41,157,Pending,No,Notification,72.4,Low,56.68444000725938,25.6,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3678,Delhi,South Delhi,Power Project,161.5,127,Paid,Yes,Possession,71.6,High,77.00553020438485,12.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3679,Uttar Pradesh,Kanpur,Metro,102.11,163,Partially Paid,No,Compensation,74.8,High,78.33714541351056,13.5,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3680,Rajasthan,Jodhpur,Irrigation,123.84,240,Paid,No,Notification,65.5,Low,82.87626688336998,21.4,Delayed,On-Time,Delayed,On-Time,On-Time
LA-3681,Maharashtra,Nagpur,Metro,101.15,196,Paid,No,Approval,39.5,High,43.62246407932366,11.9,Delayed,On-Time,Delayed,On-Time,On-Time
LA-3682,Bihar,Gaya,Metro,185.02,272,Partially Paid,No,Compensation,23.2,Low,63.10416419575293,16.5,On-Time,Delayed,On-Time,Delayed,On-Time
LA-3683,Delhi,South Delhi,Highway,170.94,259,Paid,No,Possession,82.4,High,69.94446242292935,22.2,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3684,Gujarat,Surat,Power Project,22.08,59,Partially Paid,No,Notification,79.2,Low,75.80471637761647,39.2,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3685,Maharashtra,Nashik,Power Project,19.86,82,Pending,No,Compensation,72.5,Medium,72.89874468744523,41.3,Delayed,On-Time,Delayed,On-Time,On-Time
LA-3686,Delhi,New Delhi,Power Project,73.01,184,Paid,No,Compensation,41.9,Medium,52.2338357348627,39.5,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3687,Uttar Pradesh,Kanpur,Industrial Corridor,143.38,308,Partially Paid,Yes,Possession,69.7,High,72.72135346645737,13.8,On-Time,Delayed,Delayed,Delayed,Delayed
LA-3688,Gujarat,Surat,Metro,180.66,276,Pending,No,Possession,56.2,Low,69.81853213841634,10.7,On-Time,On-Time,Delayed,Delayed,On-Time
LA-3689,Rajasthan,Kota,Airport,64.5,101,Partially Paid,No,Approval,78.4,High,69.77772933171016,14.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3690,Gujarat,Rajkot,Railway,71.6,123,Partially Paid,No,Compensation,42.9,High,48.55337534088481,12.3,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3691,Rajasthan,Kota,Irrigation,67.38,161,Paid,No,Possession,57.1,High,50.9830149524713,41.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3692,Madhya Pradesh,Indore,Airport,79.24,181,Paid,Yes,Compensation,52.0,Low,92.18345993318545,24.9,Delayed,On-Time,On-Time,On-Time,Delayed
LA-3693,Delhi,South Delhi,Irrigation,94.11,174,Paid,No,Possession,66.1,Medium,79.79168812154694,36.4,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3694,Rajasthan,Jodhpur,Highway,59.25,124,Paid,Yes,Possession,62.4,Medium,64.05544924583997,8.1,Delayed,Delayed,Delayed,On-Time,Delayed
LA-3695,West Bengal,Siliguri,Highway,67.22,42,Partially Paid,No,Notification,46.7,Medium,64.31167773886021,41.3,On-Time,On-Time,On-Time,Delayed,Delayed
LA-3696,Rajasthan,Udaipur,Irrigation,109.86,169,Paid,No,Notification,73.4,Low,95.0,10.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3697,Karnataka,Mangaluru,Power Project,28.72,93,Pending,Yes,Possession,55.7,Medium,65.68000276492798,20.4,On-Time,Delayed,Delayed,On-Time,Delayed
LA-3698,Maharashtra,Mumbai,Airport,257.38,423,Pending,No,Approval,55.6,Medium,63.2481486315053,28.4,On-Time,On-Time,On-Time,Delayed,Delayed
LA-3699,Tamil Nadu,Salem,Power Project,140.82,174,Paid,No,Notification,27.8,Medium,53.09887023450773,34.8,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3700,Tamil Nadu,Madurai,Industrial Corridor,198.51,444,Paid,No,Approval,32.0,Medium,61.49503703291941,26.1,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3701,Rajasthan,Jaipur,Highway,40.67,117,Partially Paid,No,Possession,74.4,High,39.75734457223928,25.1,On-Time,Delayed,On-Time,On-Time,Delayed
LA-3702,West Bengal,Siliguri,Highway,52.84,80,Partially Paid,No,Notification,41.2,High,72.81189497675054,10.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3703,Uttar Pradesh,Kanpur,Airport,7.59,14,Pending,No,Compensation,55.1,High,83.88888495264575,13.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3704,Delhi,South Delhi,Highway,87.0,106,Paid,Yes,Notification,19.2,High,84.05597225955746,17.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3705,Tamil Nadu,Coimbatore,Industrial Corridor,88.89,158,Paid,No,Notification,75.7,Medium,54.46312201514171,30.9,On-Time,On-Time,Delayed,On-Time,Delayed
LA-3706,Tamil Nadu,Chennai,Industrial Corridor,102.29,183,Pending,No,Approval,58.3,Medium,30.579681775482804,13.2,Delayed,Delayed,On-Time,Delayed,Delayed
LA-3707,Uttar Pradesh,Kanpur,Industrial Corridor,18.45,79,Paid,No,Notification,84.5,Low,70.08912067256755,35.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3708,Maharashtra,Nashik,Railway,82.1,150,Partially Paid,No,Possession,27.3,High,84.78059524572456,29.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3709,Delhi,South Delhi,Industrial Corridor,106.27,187,Paid,No,Possession,42.2,Medium,40.93791586688553,25.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3710,Maharashtra,Nagpur,Industrial Corridor,117.81,227,Pending,No,Possession,32.6,Medium,59.395930431356476,14.1,On-Time,Delayed,Delayed,Delayed,On-Time
LA-3711,Tamil Nadu,Chennai,Railway,54.69,112,Paid,No,Approval,86.9,High,70.36121930438615,22.8,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3712,Rajasthan,Jaipur,Power Project,281.77,506,Partially Paid,No,Compensation,27.7,Medium,52.38407218995891,5.3,On-Time,Delayed,Delayed,Delayed,On-Time
LA-3713,Maharashtra,Nagpur,Metro,71.09,134,Partially Paid,No,Notification,70.3,Low,39.07764020596168,19.9,On-Time,Delayed,On-Time,Delayed,Delayed
LA-3714,Gujarat,Rajkot,Highway,93.46,219,Pending,No,Approval,67.6,High,53.84430503320095,2.6,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3715,Delhi,North Delhi,Industrial Corridor,65.09,143,Paid,No,Compensation,50.6,Medium,56.46372004279485,22.5,On-Time,On-Time,On-Time,Delayed,Delayed
LA-3716,Maharashtra,Nashik,Highway,55.33,125,Paid,No,Compensation,58.2,High,36.707579858444305,25.0,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3717,Madhya Pradesh,Jabalpur,Airport,131.3,158,Paid,No,Notification,75.3,High,81.07315955255949,19.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3718,West Bengal,Siliguri,Highway,19.3,51,Pending,No,Approval,15.3,Medium,88.3087312318326,10.0,On-Time,On-Time,Delayed,Delayed,Delayed
LA-3719,Bihar,Muzaffarpur,Irrigation,136.67,236,Partially Paid,No,Possession,73.1,Low,65.4433529112954,40.4,Delayed,Delayed,Delayed,Delayed,On-Time
LA-3720,Delhi,North Delhi,Power Project,91.91,216,Partially Paid,No,Approval,38.9,Medium,75.94230733860041,23.3,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3721,Bihar,Patna,Railway,73.96,186,Paid,No,Possession,74.6,Medium,42.812162021285715,19.3,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3722,Tamil Nadu,Madurai,Highway,30.41,85,Paid,Yes,Possession,87.3,Low,62.87632569971826,16.2,On-Time,On-Time,Delayed,On-Time,Delayed
LA-3723,Tamil Nadu,Chennai,Highway,86.63,229,Paid,Yes,Compensation,56.7,High,56.31643192399514,6.1,Delayed,Delayed,On-Time,Delayed,Delayed
LA-3724,Rajasthan,Jaipur,Highway,130.35,255,Paid,Yes,Approval,67.2,Medium,71.1733609823977,13.1,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3725,Gujarat,Vadodara,Metro,94.62,96,Pending,No,Possession,54.1,Medium,25.0,23.1,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3726,Maharashtra,Nagpur,Metro,80.23,223,Paid,No,Notification,41.9,Low,60.43894258235289,35.2,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3727,Delhi,North Delhi,Airport,70.2,123,Partially Paid,No,Approval,42.7,Medium,74.42601194071207,14.0,On-Time,On-Time,On-Time,Delayed,Delayed
LA-3728,Uttar Pradesh,Agra,Railway,60.15,129,Pending,No,Possession,46.9,Low,68.57296278426483,41.6,Delayed,On-Time,Delayed,On-Time,Delayed
LA-3729,Maharashtra,Nashik,Highway,32.48,60,Pending,No,Approval,72.8,High,76.7436049235483,22.4,On-Time,On-Time,Delayed,On-Time,On-Time
LA-3730,Rajasthan,Jaipur,Highway,128.66,326,Partially Paid,No,Approval,52.4,Medium,56.024366273441736,59.1,Delayed,On-Time,On-Time,Delayed,On-Time
LA-3731,Karnataka,Mysuru,Highway,99.23,59,Paid,Yes,Compensation,65.9,Medium,25.0,36.3,Delayed,Delayed,Delayed,On-Time,On-Time
LA-3732,Rajasthan,Udaipur,Highway,134.17,227,Partially Paid,No,Compensation,76.5,Medium,81.48326641988444,56.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3733,Delhi,North Delhi,Metro,59.33,105,Paid,No,Notification,43.5,Medium,76.38719264796661,24.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3734,West Bengal,Durgapur,Power Project,74.15,74,Paid,No,Approval,44.2,High,88.53135852878641,13.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3735,West Bengal,Howrah,Power Project,30.85,135,Partially Paid,No,Approval,75.1,High,66.1138462802949,18.5,On-Time,On-Time,Delayed,Delayed,On-Time
LA-3736,Tamil Nadu,Chennai,Airport,20.4,5,Pending,Yes,Approval,82.6,High,71.24358761022208,16.2,On-Time,Delayed,Delayed,On-Time,Delayed
LA-3737,West Bengal,Howrah,Irrigation,89.87,183,Paid,Yes,Possession,59.8,Low,95.0,21.5,Delayed,On-Time,On-Time,Delayed,On-Time
LA-3738,Rajasthan,Jaipur,Industrial Corridor,10.33,68,Paid,No,Compensation,51.6,Low,37.23484248622438,16.7,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3739,West Bengal,Durgapur,Railway,106.82,184,Partially Paid,No,Compensation,26.5,High,71.67055943341988,47.9,Delayed,On-Time,On-Time,On-Time,On-Time
LA-3740,Delhi,New Delhi,Power Project,53.19,137,Paid,Yes,Notification,23.8,Low,83.26609405466563,44.6,Delayed,Delayed,On-Time,Delayed,Delayed
LA-3741,Gujarat,Surat,Irrigation,313.33,408,Partially Paid,No,Notification,95.0,High,68.18872569121652,12.0,Delayed,On-Time,Delayed,On-Time,On-Time
LA-3742,Uttar Pradesh,Kanpur,Highway,85.55,166,Paid,Yes,Approval,94.3,High,65.99460618694152,28.2,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3743,Uttar Pradesh,Agra,Power Project,124.53,329,Paid,No,Approval,87.4,High,42.746416277011825,47.7,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3744,Uttar Pradesh,Kanpur,Airport,49.57,84,Partially Paid,No,Notification,47.0,Low,87.00834724569555,11.9,Delayed,Delayed,On-Time,On-Time,Delayed
LA-3745,Madhya Pradesh,Indore,Industrial Corridor,176.69,392,Pending,No,Approval,29.8,Medium,81.03410249248137,8.9,On-Time,Delayed,Delayed,Delayed,Delayed
LA-3746,Tamil Nadu,Coimbatore,Power Project,185.88,176,Partially Paid,No,Notification,76.3,High,84.23838409497391,17.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3747,Madhya Pradesh,Jabalpur,Airport,158.38,335,Pending,No,Possession,90.5,Medium,64.67669208873544,7.2,On-Time,On-Time,Delayed,On-Time,Delayed
LA-3748,Uttar Pradesh,Kanpur,Metro,276.69,266,Paid,Yes,Possession,69.2,High,60.1890565534994,47.4,Delayed,Delayed,On-Time,On-Time,On-Time
LA-3749,Tamil Nadu,Madurai,Industrial Corridor,34.42,118,Pending,Yes,Compensation,62.9,High,64.8994124032195,25.6,Delayed,On-Time,Delayed,Delayed,On-Time
LA-3750,Madhya Pradesh,Indore,Airport,130.89,108,Paid,No,Notification,73.2,High,90.48984035638297,4.8,On-Time,Delayed,On-Time,On-Time,On-Time
LA-3751,Gujarat,Ahmedabad,Irrigation,45.63,31,Pending,No,Possession,70.0,High,61.09538334318791,24.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3752,Karnataka,Mysuru,Power Project,35.75,130,Paid,Yes,Possession,65.2,Low,87.22914318788196,48.1,Delayed,Delayed,On-Time,Delayed,Delayed
LA-3753,Maharashtra,Nagpur,Metro,82.16,130,Paid,Yes,Approval,69.0,Medium,62.79353023843272,20.4,On-Time,On-Time,Delayed,Delayed,On-Time
LA-3754,Maharashtra,Pune,Irrigation,99.74,241,Paid,No,Compensation,50.6,High,52.14113027063131,20.7,On-Time,On-Time,On-Time,Delayed,Delayed
LA-3755,Bihar,Bhagalpur,Airport,77.96,157,Partially Paid,Yes,Possession,90.4,High,33.84133933823594,31.3,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3756,Maharashtra,Aurangabad,Airport,27.53,73,Paid,No,Compensation,14.0,High,73.61195076300538,33.8,On-Time,On-Time,On-Time,Delayed,Delayed
LA-3757,Rajasthan,Jodhpur,Irrigation,88.22,188,Pending,No,Approval,61.6,High,76.5218317882215,18.4,On-Time,On-Time,On-Time,On-Time,Delayed
LA-3758,Bihar,Bhagalpur,Power Project,83.05,134,Paid,No,Compensation,62.6,Medium,47.7419754395104,43.4,On-Time,On-Time,On-Time,Delayed,On-Time
LA-3759,Karnataka,Hubballi,Industrial Corridor,36.98,125,Paid,No,Compensation,88.1,High,87.15295007545504,11.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-3760,Delhi,North Delhi,Metro,208.94,317,Paid,No,Approval,68.3,Medium,44.279348356517644,15.8,Delayed,On-Time,On-Time,Delayed,On-Time
